ref_id,work_id,ref_doi,ref_search,ref_quality,openalex_id,oa_title,match_method,confidence
2380_r10,2380,10.1109/icdm.2007.30,NA,xml_doi_only,W2130831177,Social Network Extraction of Academic Researchers,offline_doi,1
2380_r11,2380,10.1086/673273,NA,xml_doi_only,W2044624726,Bibliography Is Social: Organizing Knowledge in the<i>Isis</i>Bibliography from Sarton to the Early Twenty-First Century,offline_doi,1
2380_r12,2380,10.1086/673272,NA,xml_doi_only,W24341263,Sabemos qué especies de insectos viven en nuestra plantas,offline_doi,1
2380_r13,2380,10.1002/asi.22680,NA,xml_doi_only,W1975107573,"Scholarly network similarities: How bibliographic coupling networks, citation networks, cocitation networks, topical networks, coauthorship networks, and coword networks relate to each other",offline_doi,1
2381_r4,2381,10.1093/pan/mps028,"Grimmer J. and Stewart, B.M. (2013). Text as Data: The Promise and Pitfalls of Automatic Content Analysis Methods for Political Texts. Political Analysis, 21(3), 267–297. doi:10.1093/pan/mps028.",xml_bibl,W2095655043,Text as Data: The Promise and Pitfalls of Automatic Content Analysis Methods for Political Texts,offline_doi,1
2381_r5,2381,NA,"Latour, B. (2005). Reassembling the Social: An Introduction to Actor-Network-Theory. Oxford: Oxford University Press.",xml_bibl,W4415106825,"Latour, B. (2005), Reassembling the social. An introduction to Actor Network-Theory, Oxford: OUP, 316 pp.",offline_title_fuzzy,0.9539181286549707
2382_r3,2382,10.1111/j.1741-4113.2009.00684.x,"Mandell, L. (2010). Special Issue: Scholarly Editing in the Twenty-First Century—A Conclusion. Literature Compass, 7(2): 120–33, doi:10.1111/j.1741-4113.2009.00684.x.",xml_bibl,W2058925554,Special Issue: ‘Scholarly Editing in the Twenty‐First Century’– A Conclusion,offline_doi,1
2382_r5,2382,10.1111/j.1741-4113.2009.00683.x,"O’Donnell, D. P. (2010). Different Strokes, Same Folk: Designing the Multi-Form Digital Edition. Literature Compass, 7(2): 110–19, doi:10.1111/j.1741-4113.2009.00683.x.",xml_bibl,W2054642852,"Different Strokes, Same Folk: Designing the Multi‐Form Digital Edition",offline_doi,1
2382_r8,2382,10.1111/j.1741-4113.2009.00676.x,"Robinson, P. (2010). Editing without Walls. Literature Compass, 7(2): 57–61, doi:10.1111/j.1741-4113.2009.00676.x.",xml_bibl,W1993655898,Editing Without Walls,offline_doi,1
2382_r9,2382,10.1023/a:1000943530396,"Robinson, P. and Taylor, K. (1998). Publishing an Electronic Textual Edition: The Case of the Wife of Bath’s Prologue on CD-ROM. Computers and the Humanities, 32(4): 271–84, doi:10.1023/A:1000943530396.",xml_bibl,W1576951148,Publishing an Electronic Textual Edition: The Case of The Wife of Bath's Prologue on CD-ROM,offline_doi,1
2385_r7,2385,10.4230/dagman.2.1.14,"Hassner, T., et al. (2013). Computation and Palaeography: Potentials and Limits. Dagstuhl Manifestos, 2: 14–35, doi:10.4230/DagMan.2.1.14.",xml_bibl,W2281816568,Computation and Palaeography: Potentials and Limits (Dagstuhl Perspectives Workshop 12382),offline_doi,1
2385_r8,2385,10.1093/llc/fqn016,"Jessop, M. (2008). Digital Visualisation. Literary and Linguistic Computing, 23(3): 281–93, doi:10.1093/llc/fqn016.",xml_bibl,W1981080848,Digital visualization as a scholarly activity,offline_doi,1
2385_r16,2385,10.1093/llc/fqn019,"Sculley, D. and Pasanek, B. M. (2008). Meaning and Mining: The Impact of Implicit Assumptions in Data Mining for the Humanities. Literary and Linguistic Computing, 23(4): 409–24, doi:10.1093/llc/fqn019.",xml_bibl,W2095885230,Meaning and mining: the impact of implicit assumptions in data mining for the humanities,offline_doi,1
2391_r2,2391,10.1093/llc/fqv010,"Eder, M. (2015). Rolling Stylometry. Digital Scholarship in the Humanities. 7 April, http://dx.doi.org/10.1093/llc/fqv010.",xml_bibl,W4255671361,Rolling stylometry,offline_doi,1
2394_r20,2394,10.1007/s10994-011-5272-5,"Rubin, T. N., Chambers, A., Smyth, P. and Steyvers, M. (2012). Statistical Topic Models for Multi-Label Document Classification. Machine Learning, 88(1–2): 157–208, doi:10.1007/s10994-011-5272-5.",xml_bibl,W2074909580,Statistical topic models for multi-label document classification,offline_doi,1
2399_r7,2399,10.5772/16327,"Huerta, J. M. (2011). Towards Efficient Translation Memory Search Based on Multiple Sentence Signatures, Speech and Language Technologies. DOI:10.5772/16327.",xml_bibl,W1508023352,Towards Efficient Translation Memory Search Based on Multiple Sentence Signatures,offline_doi,1
2409_r8,2409,10.4000/jtei.979,"Schmidt, D. (2014). Towards an Interoperable Digital Scholarly Edition. Journal of the Text Encoding Initiative, 7, 10.4000/jtei.979.",xml_bibl,W1999797504,Towards an Interoperable Digital Scholarly Edition,offline_doi,1
2409_r10,2409,10.4000/jtei.215,"Interoperability, Sustainability, and the TEI. Journal of the Text Encoding Initiative, 1 (June), 10.4000/jtei.215.",xml_bibl,W1994134586,Computational Work with Very Large Text Collections,offline_doi,1
2411_r8,2411,10.1093/llc/fqu007,"Haentjens Dekker, R., Van Hulle, D., Middell, G., Neyt, V. and Van Zundert, J. (2014). Computer Supported Collation of Modern Manuscripts: CollateX and the Beckett Digital Manuscript Project. Literary and Linguistic Computing, March, doi:10.1093/llc/fqu007.",xml_bibl,W2058071972,Computer-supported collation of modern manuscripts: CollateX and the Beckett Digital Manuscript Project,offline_doi,1
2419_r4,2419,10.3406/lsoc.1993.2632,"Reinert, M. (1993). Les ‘mondes lexicaux’ et leur ‘logique’ à travers l’analyse statistique d’un corpus de récits de cauchemars. Language et Société, 66(1): 5–39. doi:10.3406/lsoc.1993.2632",xml_bibl,W2065862320,"Les ""mondes lexicaux"" et leur 'logique"" à travers l'analyse statistique d'un corpus de récits de cauchemars",offline_doi,1
2419_r5,2419,10.4000/ticetsociete.1578,"Smyrnaios, N. and Ratinaud, P. (2014). Comment articuler analyse des réseaux et des discours sur Twitter. tic and société, 7(2). doi:10.4000/ticetsociete.1578",xml_bibl,W2000064955,Comment articuler analyse des réseaux et des discours sur Twitter,offline_doi,1
2422_r1,2422,10.1145/2835776.2835827,"Adamic, L. A., Lento, T. M., Adar, E. and Ng, P. C. (2016). Information Evolution in Social Networks,Proceedings of the Ninth ACM International Conference on Web Search and Data Mining - WSDM ’16, doi: 10.1145/2835776.2835827.",xml_bibl,W1687036045,Information Evolution in Social Networks,offline_doi,1
2422_r3,2422,10.1093/alh/ajv029,"Smith, D. A., Cordell, R. and Mullen, A. (2015). Computational methods for uncovering reprinted texts in antebellum newspapers, American Literary History, 27(3): 1–15. doi: 10.1093/alh/ajv029.",xml_bibl,W2512011479,Computational Methods for Uncovering Reprinted Texts in Antebellum Newspapers,offline_doi,1
2425_r3,2425,10.1111/rssb.12032,"Deng, K., Geng, Z. and Liu, J. S. (2014). Association pattern discovery via theme dictionary models. Journal of the Royal Statistical Society: Series B (Statistical Methodology), 76: 319–47. doi: 10.1111/rssb.12032.",xml_bibl,W2155045631,Association Pattern Discovery Via Theme Dictionary Models,offline_doi,1
2426_r2,2426,10.1093/llc/fqu072,"Andrews, T. L. (2014). Analysis of Variation Significance in Artificial Traditions Using Stemmaweb. Digital Scholarship in the Humanities, doi: 10.1093/llc/fqu072.",xml_bibl,W2110510858,Analysis of variation significance in artificial traditions using Stemmaweb,offline_doi,1
2426_r3,2426,10.1093/llc/fqu007,"Dekker, R. H., Hulle, D. van, Middell, G. et al. (2014). Computer-supported collation of modern manuscripts: CollateX and the Beckett Digital Manuscript Project. Literary and Linguistic Computing, fqu007. 10.1093/llc/fqu007.",xml_bibl,W2058071972,Computer-supported collation of modern manuscripts: CollateX and the Beckett Digital Manuscript Project,offline_doi,1
2431_r7,2431,10.1145/2567948.2579045,"Lin, J., Gholami, M. and Rao, J. (2014). Infrastructure for Supporting Exploration and Discovery in Web Archives. Proceedings of the 23rd International Conference on World Wide Web. doi:10.1145/2567948.2579045.",xml_bibl,W90672828,Infrastructure for supporting exploration and discovery in web archives,offline_doi,1
2439_r14,2439,10.1080/00144940.2013.875873,"Panigrahi, S. (2014). Cities as Strata in Italo Calvino's Invisible Cities. The Explicator, 72(1): 23-7, doi: 10.1080/00144940.2013.875873.",xml_bibl,W2002321516,Cities as Strata in Italo Calvino's INVISIBLE CITIES,offline_doi,1
2441_r13,2441,10.17026/dans-z6y-skyh,"Van Peursen, W. T., et al. (2015). Hebrew Text Database ETCBC4b. DANS. http://dx.doi.org/10.17026/dans-z6y-skyh",xml_bibl,W6962590642,Hebrew Text Database ETCBC4b,offline_doi,1
2443_r2,2443,10.1145/2133806.2133826,"Blei, D. M. (2012). Probabilistic Topic Models. Communications of the ACM, 55(4): 77–84. doi:10.1145/2133806.2133826.",xml_bibl,W2174706414,Probabilistic topic models,offline_doi,1
2449_r10,2449,10.1080/13658810701850547,"Jones, C. B., et al. (2008). Modelling vague places with knowledge from the Web. International Journal of Geographical Information Science, 22(10): 1045–65. doi:10.1080/13658810701850547.",xml_bibl,W2076372637,Modelling vague places with knowledge from the Web,offline_doi,1
2449_r11,2449,10.1109/mc.2013.256,"Montuschi, P. and Benso, A. (2014). Augmented Reading: The Present and Future of Electronic Scientific Publications. Computer, 47(1): 64–74 doi:10.1109/MC.2013.256.",xml_bibl,W2052548158,Augmented Reading: The Present and Future of Electronic Scientific Publications,offline_doi,1
2449_r14,2449,10.1007/978-3-319-08976-8_2,"Mosallam, Y., Abi-Haidar, A. and Ganascia, J. G. (2014). Unsupervised Named Entity Recognition and Disambiguation: An Application to Old French Journals. Advances in Data Mining. Applications and Theoretical Aspects. Springer, pp. 12–23. http://link.springer.com/chapter/10.1007/978-3-319-08976-8_2 (accessed 27 July 2015).",xml_bibl,W164199402,Unsupervised Named Entity Recognition and Disambiguation: An Application to Old French Journals,offline_doi,1
2449_r15,2449,10.1515/opar-2015-0010,"Murrieta-Flores, P. and Gregory, I. (2015). Further Frontiers in GIS: Extending Spatial Analysis to Textual Sources in Archaeology. Open Archaeology, 1(1). doi:10.1515/opar-2015-0010. http://www.degruyter.com/view/j/opar.2014.1.issue-1/opar-2015-0010/opar-2015-0010.xml (accessed 27 October 2015).",xml_bibl,W1653451018,Further Frontiers in GIS: Extending Spatial Analysis to Textual Sources in Archaeology,offline_doi,1
2449_r19,2449,10.1075/li.30.1.03nad,"Nadeau, D. and Sekine, S. (2007). A survey of named entity recognition and classification. Lingvisticae Investigationes, 30(1): 3–26 doi:10.1075/li.30.1.03nad.",xml_bibl,W2020278455,A survey of named entity recognition and classification,offline_doi,1
2449_r21,2449,10.1093/llc/fqt067,"Hooland, S., et al. (2013). Exploring entity recognition and disambiguation for cultural heritage collections. Digital Scholarship in the Humanities doi:10.1093/llc/fqt067. http://dsh.oxfordjournals.org/content/early/2014/12/02/llc.fqt067.",xml_bibl,W2032464653,Exploring entity recognition and disambiguation for cultural heritage collections,offline_doi,1
2457_r7,2457,10.1016/j.poetic.2013.06.004,"McFarland, D. A., et al. (2013). Differentiating language usage through topic models. Poetics, 41(6): 607-25. http://dx.doi.org/10.1016/j.poetic.2013.06.004.",xml_bibl,W1986937683,Differentiating language usage through topic models,offline_doi,1
2466_r3,2466,10.13012/j8td9v7m,"Boris, C., Underwood, T., Organisciak, P., Bhattacharyya, S., Auvil, L., Fallaw, C. and Downie, J. S. (2015). Extracted Feature Dataset from 4.8 Million HathiTrust Digital Library Public Domain Vol. 2, [Dataset]. HathiTrust Research Center, doi:10.13012/j8td9v7m.",xml_bibl,W6960175579,Extracted Feature Dataset from 4.8 Million HathiTrust Digital Library Public Domain Volumes,offline_doi,1
2466_r4,2466,10.1045/march2006-crane,"Crane, G. (2006). What Do You Do with a Million Books?, D-Lib Magazine, 12(3). doi:10.1045/march2006-crane.",xml_bibl,W1982836019,What Do You Do with a Million Books?,offline_doi,1
2468_r4,2468,10.1111/j.1468-2885.2011.01391.x,"Clark, L. (2011). Parental Mediation Theory for the Digital Age. Communication Theory, 21(4): 323–43. doi:10.1111/j.1468-2885.2011.01391.x.",xml_bibl,W1991735731,Parental Mediation Theory for the Digital Age,offline_doi,1
2470_r8,2470,NA,"Nünlist, R. (2009). The Ancient Critic at Work: Terms and Concepts of Literary Criticism in Greek Scholia. Cambridge: Cambridge University Press.",xml_bibl,W1969024411,"Nünlist, R. 2009. The Ancient Critic at Work. Terms and Concepts of Literary Criticism in Greek Scholia. Cambridge, Cambridge University Press. x, 447 pp. Pr. £60.00 (hb). ISBN 9780521850582.",offline_title_fuzzy,0.9545454545454545
2470_r10,2470,10.1093/llc/fqu058,"Scheirer, W. J., Forstall, C. W., and Coffee, N. (forthcoming). The Sense of a Connection: Automatic Tracing of Intertextuality by Meaning. Digital Scholarship in the Humanities. First published online October 20, 2014: 10.1093/llc/fqu058.",xml_bibl,W2153895776,The sense of a connection: Automatic tracing of intertextuality by meaning,offline_doi,1
2473_r1,2473,10.1093/llc/fqs033,"Coffee, N. et al. (2012). The Tesserae Project: Intertextual Analysis of Latin Poetry. Literary and Linguistic Computing, 28(1): 221-28. doi: 10.1093/llc/fqs033.",xml_bibl,W1999937992,The Tesserae Project: intertextual analysis of Latin poetry,offline_doi,1
2473_r6,2473,10.1093/llc/fqu014,"Forstall, C. et al. (2015). Modeling the Scholars: Detecting Intertextuality through Enhanced Word-Level N-Gram Matching. Literary and Linguistic Computing, doi: 10.1093/llc/fqu014.",xml_bibl,W1987126818,Modeling the scholars: Detecting intertextuality through enhanced word-level n-gram matching,offline_doi,1
2481_r5,2481,10.1093/llc/fqt046,"Almas, B. and Beaulieu, M.-C. (2013). Developing a New Integrated Editing Platform for Source Documents in Classics. Literary and Linguistic Computing, 28(4): 493–503 doi:10.1093/llc/fqt046.",xml_bibl,W2106787459,Developing a New Integrated Editing Platform for Source Documents in Classics,offline_doi,1
2481_r9,2481,10.4000/jtei.1285,"Boschetti, F. and Del Grosso, A. M. (2015). TeiCoPhiLib: A Library of Components for the Domain of Collaborative Philology. Journal of the Text Encoding Initiative(8). doi:10.4000/jtei.1285. http://jtei.revues.org/1285 (accessed 3 March 2016).",xml_bibl,W2171855813,TeiCoPhiLib: A Library of Components for the Domain of Collaborative Philology,offline_doi,1
2481_r18,2481,10.13125/2039-6597/1392,"Ciotti, F. (2014). Digital Literary and Cultural Studies: State of the Art and Perspectives. Between, 4(8). doi:10.13125/2039-6597/1392. http://dx.doi.org/10.13125/2039-6597/1392 (accessed 3 March 2016).",xml_bibl,W1544005581,Digital literary and cultural studies: the state of the art and perspectives,offline_doi,1
2481_r24,2481,10.1007/978-3-642-34347-6_10,"Grill, T., Polacek, O. and Tscheligi, M. (October 29-312012). Methods Towards API Usability: A Structural Analysis of Usability Problem Categories. Proceedings of the 4th International Conference on Human-Centered Software Engineering, Toulouse, France. Berlin, Heidelberg: Springer-Verlag, pp. 164–80. doi:10.1007/978-3-642-34347-6_10.",xml_bibl,W1610478983,Methods towards API Usability: A Structural Analysis of Usability Problem Categories,offline_doi,1
2481_r26,2481,10.1109/cist.2014.7016633,"Del Grosso, A. M. and Nahli, O. (2014). Towards a flexible open-source software library for multi-layered scholarly textual studies: An Arabic case study dealing with semi-automatic language processing. Proceedings of 3rd IEEE International Colloquium, Information Science and Technology (CIST), Tetouan, Marocco. Washington, DC, USA: IEEE, pp. 285–90. doi:10.1109/CIST.2014.7016633.",xml_bibl,W2047551361,Towards a flexible open-source software library for multi-layered scholarly textual studies: An Arabic case study dealing with semi-automatic language processing,offline_doi,1
2481_r27,2481,10.4000/jtei.774,"Hedges, M., Neuroth, H., Smith, K. M., Blanke, T., Romary, L., Küster, M. and Illingworth, M. (2013). TextGrid, TEXTvre, and DARIAH: Sustainability of Infrastructures for Textual Scholarship. Journal of the Text Encoding Initiative(5). doi:10.4000/jtei.774 (accessed 3 March 2016).",xml_bibl,W2075602961,"TextGrid, TEXTvre, and DARIAH: Sustainability of Infrastructures for Textual Scholarship",offline_doi,1
