ref_id,work_id,ref_doi,ref_search,oa_title,correct,ref_quality,openalex_id,match_method,confidence
8364_a3,8364,NA,Working Papers from the Wittgenstein Archives at the University of System” 1992,Working Papers from the Wittgenstein Archives at,,anystyle,W7095654555,offline_title_fuzzy,0.945454545454546
1842_a2,1842,NA,"Fighting for Lives in the ODNB, or Taking Prosopography Personally Booth 2005","Fighting for Lives in the<i>ODNB</i>, or Taking Prosopography Personally",,anystyle,W1981662338,offline_title_fuzzy,0.945328874024526
3831_a10,3831,NA,The “South Building” in the Main Urban Sanctuary of Selinus: A Theatral Structure? Marconi; Scahill 2015,The ‘South Building’ in the Main Urban Sanctuary of Selinunte:,,anystyle,W4323055537,offline_title_fuzzy,0.945328118209474
995_a8,995,NA,Information Processing and Management: an International,Information Processing and Management:[8]Patent Information,,anystyle,W2347106545,offline_title_fuzzy,0.945143114717151
1624_a5,1624,NA,Remediating William Blake: Unbinding the Narrative Architectures of Blake’s Songs Saklofske 2011,Remediating William Blake: Unbinding the Network Architectures of Blake's Songs,,anystyle,W2051727300,offline_title_fuzzy,0.945141025641026
1625_a3,1625,NA,Remediating William Blake: Unbinding the Narrative Architectures of Blake’s Songs Saklofske 2011,Remediating William Blake: Unbinding the Network Architectures of Blake's Songs,,anystyle,W2051727300,offline_title_fuzzy,0.945141025641026
1212_a1,1212,NA,Das Deutsche Wörterbuch von Jacob und,Das Deutsche Wörterbuch von Jacob und Wilhelm Grimm,,anystyle,W6990343643,offline_title_fuzzy,0.945098039215686
1226_a10,1226,NA,Swedish Contributions to the Thirteenth International Congress of Slavists 2003-08-15,"Swedish contributions to the Thirteenth International Congress of Slavists, Ljubljana, 15 - 21 August 2003",,anystyle,W7062215011,offline_title_fuzzy,0.945098039215686
8482_a28,8482,NA,An Efficient Generation Algorithm for 1995,An efficient generation algorithm for lexicalist MT,,anystyle,W2171911149,offline_title_fuzzy,0.945098039215686
450_a2,450,NA,Digital Poetics: The Making of Glazier,Digital poetics: the making of e-poetries,,anystyle,W602169109,offline_title_fuzzy,0.945
525_a62,525,NA,On Deciding Cases of Disputed Sarndal,On Deciding Cases of Disputed Authorship,,anystyle,W2796717563,offline_title_fuzzy,0.945
606_a5,606,NA,Copy Description in Incunable Needham,Copy Description in Incunable Catalogues,,anystyle,W2329118736,offline_title_fuzzy,0.945
608_a15,608,NA,Legal Knowledge Based Systems/ JURIX 1999 Verheij 2001 2001,Legal knowledge based systems,,anystyle,W6992385029,offline_title_fuzzy,0.945
1468_a4,1468,NA,Virtual Research Environment. Collaborative Landscape Study. A JISC funded project Carusi; Reimer 2010,Virtual Research Environment Collaborative Landscape Study,,anystyle,W2234154942,offline_title_fuzzy,0.945
3979_a3,3979,NA,Studies in the fornaldarsogur Andrews 1911,Studies in the Fornaldarsǫgur Norđrlanda,,anystyle,W2263699785,offline_title_fuzzy,0.945
11783_r14,11783,NA,International Organization for Standardization (2004). ISO/IEC 5218:2004. .,International Organization for Standardization (ISO) 31000,,xml_bibl,W4252053533,offline_title_fuzzy,0.944939770374553
1239_a11,1239,NA,Cyberinfrastructure for the Humanities and,Cyberinfrastructure for the humanities and social sciences,,anystyle,W2003325168,offline_title_fuzzy,0.944827586206897
3769_a7,3769,NA,The Ultimate Spectacle: A Visual History of Keller 2013,The Ultimate Spectacle: A Visual History of the Crimean War,,anystyle,W2028514359,offline_title_fuzzy,0.944827586206897
9027_a1,9027,NA,Markup Systems and the Future of Scholarly 1987,Markup systems and the future of scholarly text processing,,anystyle,W2094864311,offline_title_fuzzy,0.944827586206897
412_a9,412,NA,The Collected Papers of Charles Sanders Peirce Peirce 1958,The Collected Papers of Charles Darwin,,anystyle,W2042499151,offline_title_fuzzy,0.944795596511844
1680_a8,1680,NA,"Assistive Potencies: Reconfiguring the Scholarly Edition in a Digital Environment, Dissertation Lyman 2009",Assistive Potencies: Reconfiguring the Scholarly Edition in an Electronic Setting.,,anystyle,W219224239,offline_title_fuzzy,0.944793217535153
703_a12,703,NA,Phonetic Symbolism and Literary Criticism,Phonetic symbolism and literacy,,anystyle,W2077513865,offline_title_fuzzy,0.944767899291896
142_a5,142,NA,"Transducteurs pour le traitement automatique des textes "" Le Lexique-grammaire Silberztein 1999",Transducteurs pour le traitement automatique des textes,,anystyle,W86889868,offline_title_fuzzy,0.944736842105263
10678_r5,10678,NA,"John Dupré: Human Nature and the Limits of Science, Clarendon Press 2002.","John Dupré, Human Nature and the Limits of Science, Oxford, Clarendon Press, 2001, X-201 p.",,xml_bibl,W7128163877,offline_title_fuzzy,0.944705882352941
11004_r10,11004,NA,RDF – Resource Description Framework (2014) (eds.) W3C https://www.w3.org/RDF/,RDF (Resource Description Framework),,xml_bibl,W1524639827,offline_title_fuzzy,0.94468085106383
8498_a4,8498,NA,"Making an information system for the Humanities, Computers and the Ore",Making an information system for the humanities,,anystyle,W1979155779,offline_title_fuzzy,0.944615384615385
8450_a21,8450,NA,Parallel Algorithms for the Unit Cost Editing,Parallel Algorithms for the Kinetic Equation,,anystyle,W189977061,offline_title_fuzzy,0.94459595959596
469_a10,469,NA,Radiant Textuality: Literature after the McGann,Radiant textuality: literature after the World Wide Web,,anystyle,W1506026338,offline_title_fuzzy,0.944444444444444
476_a5,476,NA,Radiant Textuality: Literature after the McGann,Radiant textuality: literature after the World Wide Web,,anystyle,W1506026338,offline_title_fuzzy,0.944444444444444
733_a4,733,NA,"A Report from the Archives Community May 28-30, 1997 July/August 1997",A Report from the Archives,,anystyle,W2900223019,offline_title_fuzzy,0.944444444444444
796_a38,796,NA,A Quantitative Approach to the Style of Milic,A Quantitative Approach to the Style of Jonathan Swift,,anystyle,W3192371383,offline_title_fuzzy,0.944444444444444
984_a29,984,NA,Radiant Textuality: Literature after the McGann,Radiant textuality: literature after the World Wide Web,,anystyle,W1506026338,offline_title_fuzzy,0.944444444444444
1556_a2,1556,NA,Annotating multi-media / multimodal resources with Brugman; Russel 2004,Annotating Multi-media/Multi-modal Resources with ELAN,,anystyle,W763498075,offline_title_fuzzy,0.944444444444444
1765_a8,1765,NA,Hypertext: The Convergence of Technology and Contemporary Critical Theory Landow 1992,Hypertext: The Convergence of Contemporary Critical Theory and Technology,,anystyle,W1560210504,offline_title_fuzzy,0.944444444444444
3800_a13,3800,NA,La Belle Époque des Revues 2002,La Belle Epoque des revues : 1880-1914,,anystyle,W7010795007,offline_title_fuzzy,0.944444444444444
4099_a7,4099,NA,"Homer, Hesiod and the Hymns, Cambridge Janko 1982","Homer, Hesiod and the Hymns",,anystyle,W2330761364,offline_title_fuzzy,0.944444444444444
762_a10,762,NA,The Shape of Things to Come: Museums in the Knell,The Shape of Things to Come is Here...,,anystyle,W4248326813,offline_title_fuzzy,0.944425770308123
8450_a19,8450,NA,The Theory and Practice of Sequence Comparison 1983,The Theory and Practice of Peer Counseling,,anystyle,W2335968722,offline_title_fuzzy,0.944389233954451
11827_r4,11827,NA,"Haraway, Donna J. Staying with the Trouble: Making Kin in the Chthulucene . Duke University Press, 2016.","Haraway, Donna J.: Staying with the Trouble. Making Kin in the Chthulucene",,xml_bibl,W2826968191,offline_title_fuzzy,0.944329896907217
1905_a1,1905,NA,Visual GISting: Bringing together corpus linguistics and Geographical Information Systems”Literary and Linguistic Computing Gregory; A 2011,Visual GISting: bringing together corpus linguistics and Geographical Information Systems,,anystyle,W2120154746,offline_title_fuzzy,0.944262295081967
4016_a22,4016,NA,International Federation of Libraries Associations and Institutions 2016,INTERNATIONAL FEDERATION OF LIBRARY ASSOCIATIONS AND INSTITUTIONS,,anystyle,W4234305354,offline_title_fuzzy,0.94421785304248
974_a5,974,NA,Becoming Virtual: Reality in the Levy 1998,"Becoming Virtual, Reality in the Digital Age",,anystyle,W7036397163,offline_title_fuzzy,0.944186046511628
1386_a4,1386,NA,Quantitative Narrative Analysis Los Angelas Franzosi 2010,Quantitative Narrative Analysis,,anystyle,W4298171195,offline_title_fuzzy,0.944186046511628
904_a49,904,NA,A Statistical Study of Superlatives in Tabata 2007,A statistical study of superluminal velocities.,,anystyle,W3014489500,offline_title_fuzzy,0.944164759725401
1515_a5,1515,NA,The Role of the Linguistic Envronment in Second Language Acquisition Long 1996,The Role of the Linguistic Environment in Second Language Acquisition,,anystyle,W34578900,offline_title_fuzzy,0.944160272804774
713_a17,713,NA,Gender Representation and Histoire des Olsen,"Gender, representation and the media",,anystyle,W2340151366,offline_title_fuzzy,0.944073820915926
1750_a3,1750,NA,Nineteenth Century Scholarship Online www.nines.org,Nineteenth-century scholarly editions,,anystyle,W2485632300,offline_title_fuzzy,0.944038155802862
317_a4,317,NA,Design Patterns: Elements of Reusable Gamma; Helm; Johnson; Vlissides,Design patterns: elements of reusable architectures,,anystyle,W2303786417,offline_title_fuzzy,0.944
8369_a5,8369,NA,"The be + past participle construction in spoken English with special emphasis on the passive, North Holland Linguistic Series 49 Granger 1983","The be + past participle construction in spoken English, with special emphasis on the passive",,anystyle,W240916617,offline_title_fuzzy,0.944
3852_a4,3852,NA,Informationstechnische Aspekte des Historical Text Re-use (English: Computational Aspects of Historical Text Re-use Büchler 2013,Informationstechnische Aspekte des Historical Text Re-use: Computational Aspects of Historical Text Re-use,,anystyle,W6991944952,offline_title_fuzzy,0.94393594605984
4007_a1,4007,NA,Object Classification in Images of Handschuh 2017,Object Classification in SIMBAD,,anystyle,W2999192410,offline_title_fuzzy,0.94389190603939
277_r4,277,NA,Guidelines for Implementing DC in XML,Guidelines for implementing HL7.,,xml_biblstruct,W98440232,offline_title_fuzzy,0.943853530950305
1912_a7,1912,NA,National Programme for Estonian Language Technology Keeletehnoloogia,National Programme for Estonian Language Technology: a Pre-final Summary,,anystyle,W2406136128,offline_title_fuzzy,0.943661971830986
1640_a20,1640,NA,Merging Multi-Version Texts: a General Solution to the Overlap Problem Schmidt 2009,Merging Multi-Version Texts: a Generic Solution to the Overlap Problem,,anystyle,W4207017606,offline_title_fuzzy,0.943629677698464
2198_r10,2198,NA,"Technical Services Quarterly,22(1): 21–32.",Technical Services Quarterly,,xml_bibl,W4205444334,offline_title_fuzzy,0.943589743589744
2198_r12,2198,NA,"Technical Services Quarterly,22(3): 29–45.",Technical Services Quarterly,,xml_bibl,W4205444334,offline_title_fuzzy,0.943589743589744
2805_r17,2805,NA,Słownik języka polskiego PWN. http://sjp.pwn.pl/sjp/wizualny;2579950.html (accessed 3 May 2015).,Słownik języka polskiego PWN,,xml_bibl,W7114283551,offline_title_fuzzy,0.943589743589744
9918_r27,9918,NA,"TEI. Text Encoding Initiative, http://www.tei-c.org/ (accessed 2018-10-31).",TEI (Text Encoding Initiative),,xml_bibl,W7034091640,offline_title_fuzzy,0.943589743589744
3887_a3,3887,NA,An Interpretation of Digital Evans; Rees 2012,An Interpretation of Digital Humanities,,anystyle,W7010485521,offline_title_fuzzy,0.943589743589744
4070_a3,4070,NA,The Republic of Mass Culture: Journalism Baughman 2006 2006,The Republic of Mass Culture,,anystyle,W4319587707,offline_title_fuzzy,0.943589743589744
1824_a6,1824,NA,Pleiades: A Community-built Gazetteer and Graph of Ancient Places Bagnall; A.; T.; R.; J.; S.; R.; M.; A.; B 2006,Pleiades: A Community-Built Gazetteer Group of Ancient Places,,anystyle,W4241499999,offline_title_fuzzy,0.943548850574713
1870_a1,1870,NA,"Geisteswissenschaftliches Asset Management System, AMS for the Humanities",Geisteswissenschaftliches Asset Management System GAMS,,anystyle,W6982028871,offline_title_fuzzy,0.943518518518519
542_a9,542,NA,Technology in the Humanities at the,Technology in the humanities: A commentary,,anystyle,W6887922486,offline_title_fuzzy,0.94348643226692
724_a4,724,NA,E-ffective Writing for E-Learning Campbell,E-ffective Writing for E-Learning Environments,,anystyle,W1502900707,offline_title_fuzzy,0.943478260869565
4111_a2,4111,NA,Association of Research Libraries Code of Best 2012,Association of Research Libraries,,anystyle,W7095967320,offline_title_fuzzy,0.943478260869565
1742_a3,1742,NA,Tools for Data-Driven Scholarship: Past Cohen; Fraistat; Kirschenbaum; Scheinfeldt 2009,"Tools for Data-Driven Scholarship: Past, Present, Future",,anystyle,W7006487407,offline_title_fuzzy,0.943396226415094
962_a4,962,NA,The Inhibition of Geographic Information in Digital Humanities Scholarship Jessop,The Inhibition of Geographical Information in Digital Humanities Scholarship,,anystyle,W2005082088,offline_title_fuzzy,0.943385490753912
4076_a18,4076,NA,Metrical Annotation of a Large Corpus of Spanish 2016,Metrical annotation of a large corpus of Spanish Golden Age Sonnets,,anystyle,W2305620442,offline_title_fuzzy,0.943283582089552
3815_a1,3815,NA,Lexicon totius latinitatis ab Aegidio Forcellini 1940,Lexicon totius Latinitatis IVa,,anystyle,W7011147077,offline_title_fuzzy,0.943193538365952
11848_r9,11848,NA,"Latour, Bruno. (2005). Reassembling the Social: An Introduction to Actor-Network Theory. Oxford University Press.","Latour, Bruno, 2005, Reassembling the Social – An Introduction to Actor Network Theory:Book Reviews / Comparative Sociolog",,xml_bibl,W7111663445,offline_title_fuzzy,0.943148278585302
11791_r8,11791,NA,"Peter Lamarque and Stein Haugom Olsen. 1994. Truth, Fiction, and Literature: A Philosophical Perspective.","Peter Lamarque and Stein Haugom Olsen, Truth, Fiction, and Literature: A Philosophical Perspective",,xml_bibl,W3113754950,offline_title_fuzzy,0.943090479260692
904_a24,904,NA,Multivariate Analysis and the Study of Hoover 2003,Multivariate Analysis: and the Debt Ratio,,anystyle,W2485192868,offline_title_fuzzy,0.943065015479876
458_a11,458,NA,Online Chopin Variorum Edition Pilot Project,Online Chopin Variorum Edition (OCVE),,anystyle,W2278348092,offline_title_fuzzy,0.942948815889992
562_a4,562,NA,Keeping In Touch With the World Mahoney,Keeping in touch with the family,,anystyle,W2115413874,offline_title_fuzzy,0.942943548387097
942_a2,942,NA,"Self Directed Learning, Towards a Garrison 1997",Self-directed Learning: Theories,,anystyle,W142518590,offline_title_fuzzy,0.942943548387097
885_a8,885,NA,Foundations of Experiential Learning,Foundations of Experiential Therapy,,anystyle,W4404690573,offline_title_fuzzy,0.942913466461854
1217_a5,1217,NA,Extending knowledge and deepening linguistic processing for question answering.' QA@CLEF 2005,Extending Knowledge and Deepening Linguistic Processing for the Question Answering System InSicht,,anystyle,W1537441789,offline_title_fuzzy,0.942876024319323
525_a18,525,NA,The Disputed Federalist Papers: SVM Feature Fung,The disputed federalist papers,,anystyle,W2008513264,offline_title_fuzzy,0.942857142857143
980_a8,980,NA,Language Structure and Optimal Wang 1981,Language Structure and Optimal Orthography,,anystyle,W3114724060,offline_title_fuzzy,0.942857142857143
